"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-06","0.00","93","78"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-07","0.01","93","78"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-08","0.00","94","78"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-09","0.00","94","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-10","0.00","93","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-11","0.26","86","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-12","1.00","93","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-13","0.03","93","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-14","0.01","95","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-15","0.37","96","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-16","0.98","94","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-17","0.00","94","75"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-18","0.18","94","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-19","0.00","94","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-20","0.00","94","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-21","0.80","89","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-22","0.04","91","77"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-23","0.25","92","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-24","0.60","88","76"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-25","1.82","82","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-26","0.71","85","73"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-27","0.30","90","74"
"USC00084095","HOMESTEAD GEN AVIATION AIRPORT, FL US","25.5011","-80.55","2.7","2017-08-28","0.50","91","75"
