"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX","TMIN"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-21","9.62","0.00",,"91","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-22","7.61","0.00",,"92","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-23","4.47","0.00",,"92","69"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-24","4.03","0.00",,"92","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-25","3.58","0.00",,"93","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-26","2.24","0.00",,"95","67"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-27","5.37","0.00",,"92","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-28","6.49","0.00",,"94","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-29","6.93","0.00",,"92","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-30","5.82","0.00",,"92","67"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-05-31","2.91","0.00",,"93","69"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-01","2.24","0.00",,"95","64"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-02","2.01","0.00",,"96","65"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-03","4.03","0.00",,"97","67"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-04","3.80","0.00",,"97","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-05","3.80","0.00",,"87","74"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-06","6.71","1.21",,"87","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-07","5.82","0.29",,"91","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-08","5.14","0.04",,"87","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-09","4.03","0.34",,"87","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-10","9.84","0.00",,"92","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-11","7.16","0.00",,"81","64"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-12","4.03","0.00",,"82","61"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-13","3.80","0.00",,"87","61"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-14","2.91","0.00",,"89","57"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-15","6.04","0.00",,"91","63"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-16","5.82","0.22",,"92","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-17","4.25","0.04",,"91","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-18","5.37","0.28",,"91","74"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-19","7.16","0.03",,"92","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-20","6.49","0.00",,"94","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-21","6.71","0.00",,"95","77"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-22","6.71","0.00",,"95","78"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-23","9.17","0.00",,"95","79"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-24","9.17","0.02",,"87","74"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-25","3.80","0.00",,"93","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-26","2.91","0.00",,"88","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-27","4.47","0.95",,"96","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-28","3.80","0.00",,"91","67"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-29","2.46","0.01",,"92","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-06-30","2.24","0.00",,"94","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-01","2.46","0.00",,"96","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-02","3.13","0.00",,"97","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-03","2.24","0.00",,"93","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-04","2.24","0.00",,"97","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-05","2.01","0.00",,"98","74"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-06","3.80","0.01",,"98","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-07","4.70","0.02",,"97","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-08","3.58","0.00",,"97","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-09","3.58","0.00",,"100","74"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-10","5.82","0.00",,"100","76"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-11","5.59","0.00",,"98","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-12","6.71","0.53",,"94","77"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-13","6.71","0.40",,"81","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-14","5.14","0.81",,"80","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-15","8.72","0.29",,"87","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-16","8.28","0.00",,"94","77"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-17","4.92","0.00",,"95","76"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-18","4.25","0.00",,"96","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-19","4.03","0.00",,"95","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-20","3.80","0.15",,"83","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-21","3.13","0.08",,"91","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-22","3.58","0.01",,"90","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-23","8.50","0.00",,"86","69"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-24","7.38","0.00",,"87","64"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-25","4.25","0.00",,"90","64"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-26","2.91","0.00",,"94","65"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-27","2.46","0.00",,"95","66"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-28","2.24","0.00",,"93","67"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-29","2.91","0.00",,"95","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-30","3.13","0.00",,"89","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-07-31","3.13","0.00",,"95","69"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-01","3.13","1.30",,"96","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-02","3.58","0.75",,"89","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-03","2.01","0.00",,"94","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-04","2.91","0.05",,"93","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-05","2.68","0.00",,"94","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-06","2.91","0.00",,"96","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-07","3.58","0.00",,"97","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-08","4.70","0.00",,"96","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-09","3.36","0.00",,"94","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-10","4.47","1.08",,"91","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-11","3.58","0.00",,"96","74"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-12","2.01","0.00",,"99","76"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-13","2.46","0.00",,"99","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-14","4.03","0.00",,"95","76"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-15","4.92","0.00",,"97","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-16","3.13","0.00",,"97","69"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-17","1.79","0.00",,"99","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-18","1.57","0.01",,"97","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-19","3.13","0.07",,"90","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-20","4.25","0.00",,"93","69"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-21","4.03","0.11",,"92","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-22","3.58","0.00",,"92","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-23","2.46","0.00",,"94","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-24","2.24","0.01",,"93","76"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-25","3.36","0.41",,"88","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-26","6.26","0.42",,"82","75"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-27","4.92","0.16",,"94","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-28","4.47","0.00",,"92","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-29","3.58","0.00",,"93","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-30","2.91","0.00",,"92","63"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-08-31","4.47","0.00",,"94","63"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-01","4.70","0.00",,"92","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-02","5.82","0.00",,"94","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-03","3.36","0.00",,"97","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-04","5.14","0.00",,"97","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-05","5.14","0.00",,"98","69"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-06","3.58","0.00",,"95","66"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-07","2.91","0.00",,"99","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-08","2.68","0.00",,"100","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-09","3.80","0.01",,"101","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-10","3.58","0.00",,"96","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-11","1.79","0.00",,"97","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-12","3.13","0.00",,"100","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-13","3.80","0.00",,"102","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-14","4.70","0.00",,"98","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-15","5.82","0.00",,"95","72"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-16","4.25","0.00",,"100","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-17","2.68","0.00",,"103","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-18","3.13","0.22",,"102","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-19","6.04","0.00",,"88","74"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-20","5.37","0.00",,"91","67"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-21","3.58","0.00",,"93","63"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-22","2.91","0.00",,"92","64"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-23","2.24","0.00",,"94","64"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-24","3.36","0.00",,"93","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-25","2.24","0.00",,"96","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-26","2.68","0.00",,"97","69"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-27","4.47","0.00",,"97","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-28","2.46","0.00",,"95","67"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-29","2.01","0.00",,"96","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-09-30","2.01","0.00",,"98","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-01","2.01","0.00",,"101","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-02","2.46","0.00",,"102","71"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-03","2.68","0.00",,"102","74"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-04","6.49","0.00",,"101","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-05","5.82","0.00",,"95","73"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-06","5.59","0.00",,"92","70"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-07","6.93","0.00",,"85","67"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-08","7.83","0.00",,"85","62"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-09","3.58","0.00",,"91","60"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-10","5.82","0.00",,"92","68"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-11","5.59","1.41",,"90","63"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-12","7.61","0.00",,"67","53"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-13","3.58","0.01",,"69","56"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-14","4.25","0.00",,"75","58"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-15","2.68","3.19",,"70","65"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-16","4.92","0.01",,"72","49"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-17","2.68","0.00",,"69","46"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-18","4.92","0.00",,"67","47"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-19","5.14","0.00",,"80","57"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-20","4.03","0.00",,"84","62"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-21","6.04","0.31",,"75","66"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-22","4.92","0.00",,"74","45"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-23","1.57","0.00",,"75","41"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-24","2.91","0.00",,"75","42"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-25","6.71","4.77",,"68","60"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-26","11.86","0.38",,"78","55"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-27","3.58","0.00",,"63","58"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-28","2.68","0.00",,"63","52"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-29","4.47","0.23",,"69","50"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-30","9.40","0.73",,"82","66"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-10-31","11.41","0.63",,"75","37"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-01","5.37","0.00",,"59","34"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-02","4.47","0.00",,"65","34"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-03","2.46","0.00",,"66","33"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-04","1.34","0.00",,"70","41"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-05","4.25","0.00",,"76","44"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-06","3.80","0.00",,"79","45"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-07","5.14","0.68",,"74","54"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-08","12.30","0.00",,"55","35"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-09","2.91","0.00",,"65","31"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-10","1.79","0.00",,"69","35"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-11","4.92","0.34",,"74","39"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-12","15.43","0.12",,"45","27"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-13","3.13","0.00",,"50","22"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-14","4.25","0.02",,"49","35"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-15","7.61","0.00",,"60","37"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-16","4.25","0.00",,"64","31"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-17","1.12","0.00",,"69","30"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-18","2.46","0.00",,"64","33"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-19","4.70","0.00",,"76","34"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-20","1.79","0.00",,"73","35"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-21","4.03","0.00",,"73","40"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-22","6.26","0.06",,"68","55"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-23","9.40","0.51",,"69","46"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-24","2.01","0.00",,"61","36"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-25","3.58","0.00",,"66","35"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-26","10.07","0.01",,"74","46"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-27","8.72","0.03",,"74","47"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-28","7.38","0.00",,"69","47"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-29","2.24","0.00",,"76","45"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-11-30","9.62","0.04",,"79","53"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-01","8.95","0.00",,"69","43"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-02","7.16","0.00",,"51","32"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-03","1.79","0.00",,"58","30"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-04","3.58","0.00",,"69","32"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-05","1.57","0.00",,"67","35"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-06","5.37","0.70",,"68","44"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-07","6.49","0.00",,"68","50"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-08","4.70","0.00",,"69","46"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-09","9.62","0.00",,"72","60"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-10","14.32","0.40",,"72","40"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-11","9.62","0.00",,"54","33"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-12","4.92","0.01",,"49","31"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-13","1.34","0.12",,"52","45"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-14","4.47","0.00",,"57","46"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-15","7.38","0.00",,"74","50"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-16","10.96","1.23",,"80","63"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-17","12.97","0.00",,"62","34"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-18","5.37","0.00",,"52","29"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-19","2.01","0.00",,"56","27"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-20","4.25","0.00",,"57","28"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-21","5.59","0.43",,"51","46"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-22","8.28","0.76",,"53","49"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-23","7.38","0.02",,"60","49"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-24","2.46","0.00",,"74","46"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-25","2.68","0.00",,"73","45"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-26","2.91","0.00",,"72","57"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-27","4.92","0.03",,"69","59"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-28","6.93","0.02",,"71","62"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-29","9.40","0.23",,"76","53"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-30","5.14","0.00",,"60","40"
"USW00013865","MERIDIAN KEY FIELD, MS US","2019-12-31","4.47","0.00",,"60","34"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-01","2.68","0.00",,"58","31"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-02","7.61","2.82",,"73","49"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-03","4.47","0.51",,"62","56"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-04","8.72","0.00",,"59","36"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-05","3.80","0.00",,"63","31"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-06","6.71","0.00",,"70","39"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-07","6.04","0.00",,"62","35"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-08","1.57","0.00",,"67","30"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-09","6.26","0.00",,"68","33"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-10","8.72","1.90",,"70","61"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-11","13.87","0.47",,"74","54"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-12","2.91","0.00",,"61","46"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-13","4.92","0.62",,"67","54"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-14","8.50","2.06",,"70","64"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-15","3.80","0.00",,"75","58"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-16","10.51","0.00",,"67","54"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-17","8.05","0.00",,"69","49"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-18","7.83","0.26",,"67","57"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-19","14.76","0.00",,"57","37"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-20","10.96","0.00",,"46","29"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-21","8.50","0.00",,"44","27"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-22","2.91","0.00",,"49","27"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-23","6.26","0.18",,"53","42"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-24","6.49","0.00",,"61","36"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-25","2.68","0.00",,"59","31"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-26","3.36","0.06",,"53","37"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-27","2.01","0.00",,"62","39"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-28","2.01","0.00",,"68","34"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-29","3.36","0.43",,"53","42"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-30","3.58","0.00",,"63","36"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-01-31","4.25","0.00",,"61","46"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-01","6.26","0.00",,"57","37"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-02","6.49","0.00",,"74","34"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-03","10.51","0.00",,"76","43"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-04","9.17","0.02",,"71","59"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-05","12.08","1.92",,"71","65"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-06","9.40","1.57",,"66","39"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-07","5.59","0.00",,"54","32"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-08","4.92","0.00",,"65","41"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-09","8.50","0.00",,"72","40"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-10","10.29","2.24",,"74","62"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-11","9.40","0.58",,"71","51"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-12","10.96","0.01",,"76","51"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-13","11.63","0.21",,"73","44"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-14","10.74","0.00",,"55","33"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-15","3.58","0.00",,"65","30"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-16","4.03","0.11",,"61","48"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-17","5.37","0.11",,"70","54"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-18","6.93","0.26",,"76","62"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-19","10.29","0.35",,"62","50"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-20","13.87","2.17",,"50","39"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-21","10.29","0.00",,"51","31"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-22","1.34","0.00",,"60","29"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-23","2.68","0.00",,"58","39"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-24","7.38","0.30",,"65","51"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-25","2.24","0.00",,"64","47"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-26","8.28","0.03",,"57","40"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-27","5.59","0.00",,"54","33"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-28","7.83","0.00",,"64","31"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-02-29","5.59","0.00",,"71","34"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-03-01","9.40","0.00",,"72","40"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-03-02","8.95","0.15",,"75","58"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-03-03","6.04","1.10",,"75","64"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-03-04","12.08","3.96",,"66","53"
"USW00013865","MERIDIAN KEY FIELD, MS US","2020-03-05","8.28","0.26",,"65","45"
