,day_index,DATE_unix_UTC,SUNRISE,SUNSET,TMAX,TMIN,AWND,FORECAST,PROB_PREC,PRCP,SNOW,Date,Month,Day,Week_Day,Year,PRCP_SQRT,SNOW_SQRT,isAHOLIDAY,IFR,Intercept,LOC,REGION,LATITUDE,LONGITUDE,Intercept_coeff,IFR_coeff,AWND_coeff,PRCP_coeff,PRCP_SQRT_coeff,SNOW_coeff,SNOW_SQRT_coeff,TMIN_coeff,TMAX_coeff,isAHOLIDAY_coeff,Month_coeff,Day_coeff,Week_Day_coeff,Year_coeff,Intercept_coeff_se,IFR_coeff_se,AWND_coeff_se,PRCP_coeff_se,PRCP_SQRT_coeff_se,SNOW_coeff_se,SNOW_SQRT_coeff_se,TMIN_coeff_se,TMAX_coeff_se,isAHOLIDAY_coeff_se,Month_coeff_se,Day_coeff_se,Week_Day_coeff_se,Year_coeff_se,Intercept_p,IFR_p,AWND_p,PRCP_p,PRCP_SQRT_p,SNOW_p,SNOW_SQRT_p,TMIN_p,TMAX_p,isAHOLIDAY_p,Month_p,Day_p,Week_Day_p,Year_p,test_root_MSE,R2,PSEUDO R-SQU,LOG-LIKELIHOOD,LL-NULL,LLR p-value,mod_descript,expr,CONF_lower,CONF_upper,y_forecast
2366,6,1651435200,2022-05-01 09:06:23,2022-05-01 23:10:34,65.44,39.79,3.6,Clouds,0.0,0.0,0.0,2022-05-01,5,1,6,2022,0.0,0.0,0,0.0,1,MFR,ANM,42.37496388888889,-122.87328888888888,2.958906563950945,NaN,0.0325472197291299,NaN,-1.5077786953686996,0.5851630342834019,-2.0387460696900606,-0.043928372856355306,0.03884312412847508,NaN,-0.020460630037892065,NaN,NaN,NaN,0.07334832855691709,NaN,0.006433237426982264,NaN,0.12823334207290737,0.2919478145445321,0.5504694942200848,0.0024517540377725668,0.001679807546253331,NaN,0.0049638308102371185,NaN,NaN,NaN,0.0,NaN,4.209556341764162e-07,NaN,6.417236624395346e-32,0.045033522852059,0.00021251983768839162,8.67011104993235e-72,2.6834722171233026e-118,NaN,3.756893898214829e-05,NaN,NaN,NaN,21.68,NaN,0.08324905366553048,-6299.078509010795,-6871.09027178754,8.959483180180517e-243,generalizePoisson,VFR ~ AWND + PRCP_SQRT + SNOW + TMIN + TMAX + Month + SNOW_SQRT,22.72131845573569,82.45159227342918,43.28289367899354
2367,7,1651521600,2022-05-02 09:05:04,2022-05-02 23:11:41,55.71,39.63,7.94,Rain,0.88,0.03267716535433071,0.0,2022-05-02,5,2,0,2022,0.18076826423443557,0.0,1,0.0,1,MFR,ANM,42.37496388888889,-122.87328888888888,2.958906563950945,NaN,0.0325472197291299,NaN,-1.5077786953686996,0.5851630342834019,-2.0387460696900606,-0.043928372856355306,0.03884312412847508,NaN,-0.020460630037892065,NaN,NaN,NaN,0.07334832855691709,NaN,0.006433237426982264,NaN,0.12823334207290737,0.2919478145445321,0.5504694942200848,0.0024517540377725668,0.001679807546253331,NaN,0.0049638308102371185,NaN,NaN,NaN,0.0,NaN,4.209556341764162e-07,NaN,6.417236624395346e-32,0.045033522852059,0.00021251983768839162,8.67011104993235e-72,2.6834722171233026e-118,NaN,3.756893898214829e-05,NaN,NaN,NaN,21.68,NaN,0.08324905366553048,-6299.078509010795,-6871.09027178754,8.959483180180517e-243,generalizePoisson,VFR ~ AWND + PRCP_SQRT + SNOW + TMIN + TMAX + Month + SNOW_SQRT,12.85499992283562,53.375125598708856,26.19422141337176
2368,0,1650906000,2022-04-25 07:05:01,2022-04-25 20:21:42,84.49,60.62,7.67,Clear,0.0,0.0,0.0,2022-04-25,4,25,0,2022,0.0,0.0,1,94.57009857612267,1,MGM,ASO,32.300638888888884,-86.39397222222223,-72.80923766980048,0.005807208210424684,-0.018016556909132102,0.3235434601582052,-1.3005125357901628,NaN,NaN,-0.036703227766794314,0.0443919503241928,NaN,NaN,NaN,0.03130320449508321,0.03690047998033072,17.97632134922615,0.00029222510518110673,0.005198529962874613,0.11066884110993748,0.13152936931390932,NaN,NaN,0.0018649663067334735,0.002262274795904943,NaN,NaN,NaN,0.006738337125990921,0.008901061617066571,5.115513399433803e-05,7.057668328021134e-88,0.0005288486284025039,0.0034608905237210495,4.710903573764247e-23,NaN,NaN,3.1767201888056707e-86,9.894594457242935e-86,NaN,NaN,NaN,3.3919051870609173e-06,3.388853354929601e-05,17.93,NaN,0.12794637862484626,-5890.682570774228,-6754.9545422277215,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,4.859912305709321e-30,3.64855090116843e+32,42.10895085678998
2369,1,1650992400,2022-04-26 07:03:59,2022-04-26 20:22:26,73.33,57.04,12.24,Clouds,0.12,0.0,0.0,2022-04-26,4,26,1,2022,0.0,0.0,0,94.57009857612267,1,MGM,ASO,32.300638888888884,-86.39397222222223,-72.80923766980048,0.005807208210424684,-0.018016556909132102,0.3235434601582052,-1.3005125357901628,NaN,NaN,-0.036703227766794314,0.0443919503241928,NaN,NaN,NaN,0.03130320449508321,0.03690047998033072,17.97632134922615,0.00029222510518110673,0.005198529962874613,0.11066884110993748,0.13152936931390932,NaN,NaN,0.0018649663067334735,0.002262274795904943,NaN,NaN,NaN,0.006738337125990921,0.008901061617066571,5.115513399433803e-05,7.057668328021134e-88,0.0005288486284025039,0.0034608905237210495,4.710903573764247e-23,NaN,NaN,3.1767201888056707e-86,9.894594457242935e-86,NaN,NaN,NaN,3.3919051870609173e-06,3.388853354929601e-05,17.93,NaN,0.12794637862484626,-5890.682570774228,-6754.9545422277215,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,3.21803217717583e-30,2.4024337350439405e+32,27.80487198838407
2370,2,1651078800,2022-04-27 07:02:58,2022-04-27 20:23:09,75.06,46.04,8.81,Clear,0.0,0.0,0.0,2022-04-27,4,27,2,2022,0.0,0.0,0,94.57009857612267,1,MGM,ASO,32.300638888888884,-86.39397222222223,-72.80923766980048,0.005807208210424684,-0.018016556909132102,0.3235434601582052,-1.3005125357901628,NaN,NaN,-0.036703227766794314,0.0443919503241928,NaN,NaN,NaN,0.03130320449508321,0.03690047998033072,17.97632134922615,0.00029222510518110673,0.005198529962874613,0.11066884110993748,0.13152936931390932,NaN,NaN,0.0018649663067334735,0.002262274795904943,NaN,NaN,NaN,0.006738337125990921,0.008901061617066571,5.115513399433803e-05,7.057668328021134e-88,0.0005288486284025039,0.0034608905237210495,4.710903573764247e-23,NaN,NaN,3.1767201888056707e-86,9.894594457242935e-86,NaN,NaN,NaN,3.3919051870609173e-06,3.388853354929601e-05,17.93,NaN,0.12794637862484626,-5890.682570774228,-6754.9545422277215,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,6.0296074740102876e-30,4.0383555326581766e+32,49.34541387244349
2371,3,1651165200,2022-04-28 07:01:58,2022-04-28 20:23:53,79.77,51.26,7.67,Clouds,0.0,0.0,0.0,2022-04-28,4,28,3,2022,0.0,0.0,0,94.57009857612267,1,MGM,ASO,32.300638888888884,-86.39397222222223,-72.80923766980048,0.005807208210424684,-0.018016556909132102,0.3235434601582052,-1.3005125357901628,NaN,NaN,-0.036703227766794314,0.0443919503241928,NaN,NaN,NaN,0.03130320449508321,0.03690047998033072,17.97632134922615,0.00029222510518110673,0.005198529962874613,0.11066884110993748,0.13152936931390932,NaN,NaN,0.0018649663067334735,0.002262274795904943,NaN,NaN,NaN,0.006738337125990921,0.008901061617066571,5.115513399433803e-05,7.057668328021134e-88,0.0005288486284025039,0.0034608905237210495,4.710903573764247e-23,NaN,NaN,3.1767201888056707e-86,9.894594457242935e-86,NaN,NaN,NaN,3.3919051870609173e-06,3.388853354929601e-05,17.93,NaN,0.12794637862484626,-5890.682570774228,-6754.9545422277215,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,6.199466180780913e-30,4.511956712443523e+32,52.88830026380326
2372,4,1651251600,2022-04-29 07:00:58,2022-04-29 20:24:37,80.35,57.78,11.43,Clouds,0.05,0.0,0.0,2022-04-29,4,29,4,2022,0.0,0.0,1,94.57009857612267,1,MGM,ASO,32.300638888888884,-86.39397222222223,-72.80923766980048,0.005807208210424684,-0.018016556909132102,0.3235434601582052,-1.3005125357901628,NaN,NaN,-0.036703227766794314,0.0443919503241928,NaN,NaN,NaN,0.03130320449508321,0.03690047998033072,17.97632134922615,0.00029222510518110673,0.005198529962874613,0.11066884110993748,0.13152936931390932,NaN,NaN,0.0018649663067334735,0.002262274795904943,NaN,NaN,NaN,0.006738337125990921,0.008901061617066571,5.115513399433803e-05,7.057668328021134e-88,0.0005288486284025039,0.0034608905237210495,4.710903573764247e-23,NaN,NaN,3.1767201888056707e-86,9.894594457242935e-86,NaN,NaN,NaN,3.3919051870609173e-06,3.388853354929601e-05,17.93,NaN,0.12794637862484626,-5890.682570774228,-6754.9545422277215,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,4.466231992262042e-30,3.79868701132184e+32,41.189582977442655
2373,5,1651338000,2022-04-30 07:00:00,2022-04-30 20:25:21,85.68,59.85,10.29,Clear,0.0,0.0,0.0,2022-04-30,4,30,5,2022,0.0,0.0,0,94.57009857612267,1,MGM,ASO,32.300638888888884,-86.39397222222223,-72.80923766980048,0.005807208210424684,-0.018016556909132102,0.3235434601582052,-1.3005125357901628,NaN,NaN,-0.036703227766794314,0.0443919503241928,NaN,NaN,NaN,0.03130320449508321,0.03690047998033072,17.97632134922615,0.00029222510518110673,0.005198529962874613,0.11066884110993748,0.13152936931390932,NaN,NaN,0.0018649663067334735,0.002262274795904943,NaN,NaN,NaN,0.006738337125990921,0.008901061617066571,5.115513399433803e-05,7.057668328021134e-88,0.0005288486284025039,0.0034608905237210495,4.710903573764247e-23,NaN,NaN,3.1767201888056707e-86,9.894594457242935e-86,NaN,NaN,NaN,3.3919051870609173e-06,3.388853354929601e-05,17.93,NaN,0.12794637862484626,-5890.682570774228,-6754.9545422277215,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,5.345363635560114e-30,4.854577106989785e+32,50.940632047242865
2374,6,1651424400,2022-05-01 06:59:03,2022-05-01 20:26:05,86.34,62.29,6.73,Clouds,0.0,0.0,0.0,2022-05-01,5,1,6,2022,0.0,0.0,0,94.57009857612267,1,MGM,ASO,32.300638888888884,-86.39397222222223,-72.80923766980048,0.005807208210424684,-0.018016556909132102,0.3235434601582052,-1.3005125357901628,NaN,NaN,-0.036703227766794314,0.0443919503241928,NaN,NaN,NaN,0.03130320449508321,0.03690047998033072,17.97632134922615,0.00029222510518110673,0.005198529962874613,0.11066884110993748,0.13152936931390932,NaN,NaN,0.0018649663067334735,0.002262274795904943,NaN,NaN,NaN,0.006738337125990921,0.008901061617066571,5.115513399433803e-05,7.057668328021134e-88,0.0005288486284025039,0.0034608905237210495,4.710903573764247e-23,NaN,NaN,3.1767201888056707e-86,9.894594457242935e-86,NaN,NaN,NaN,3.3919051870609173e-06,3.388853354929601e-05,17.93,NaN,0.12794637862484626,-5890.682570774228,-6754.9545422277215,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,5.599262853326836e-30,4.972319988527693e+32,52.76488094046739
2375,7,1651510800,2022-05-02 06:58:07,2022-05-02 20:26:49,87.24,63.48,12.59,Clouds,0.0,0.0,0.0,2022-05-02,5,2,0,2022,0.0,0.0,1,94.57009857612267,1,MGM,ASO,32.300638888888884,-86.39397222222223,-72.80923766980048,0.005807208210424684,-0.018016556909132102,0.3235434601582052,-1.3005125357901628,NaN,NaN,-0.036703227766794314,0.0443919503241928,NaN,NaN,NaN,0.03130320449508321,0.03690047998033072,17.97632134922615,0.00029222510518110673,0.005198529962874613,0.11066884110993748,0.13152936931390932,NaN,NaN,0.0018649663067334735,0.002262274795904943,NaN,NaN,NaN,0.006738337125990921,0.008901061617066571,5.115513399433803e-05,7.057668328021134e-88,0.0005288486284025039,0.0034608905237210495,4.710903573764247e-23,NaN,NaN,3.1767201888056707e-86,9.894594457242935e-86,NaN,NaN,NaN,3.3919051870609173e-06,3.388853354929601e-05,17.93,NaN,0.12794637862484626,-5890.682570774228,-6754.9545422277215,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,4.2068263299454405e-30,3.653086002330209e+32,39.201911152593425
2376,0,1650906000,2022-04-25 06:27:56,2022-04-25 20:06:59,82.67,58.17,11.52,Rain,0.89,0.07992125984251969,0.0,2022-04-25,4,25,0,2022,0.28270348395893474,0.0,1,25.602528862012093,1,MGW,AEA,39.643594444444446,-79.91754722222223,-52.2434317954034,0.015093093243155897,NaN,0.6954351384486435,-2.0225459761381974,NaN,NaN,-0.016688121514218602,0.027994840076378417,NaN,0.008288755961557403,NaN,0.01784764265072932,0.027322947077688422,17.383712201308295,0.0012828918090961082,NaN,0.16218679739661376,0.14064749615251515,NaN,NaN,0.0017391466793703278,0.0016527093138676827,NaN,0.0038941377198073034,NaN,0.006207680102288257,0.00860781150658729,0.0026531091340630153,5.919677427234388e-32,NaN,1.803984395077819e-05,6.884669377742972e-47,NaN,NaN,8.344624136232597e-22,2.3299917877585756e-64,NaN,0.033293867149876095,NaN,0.004039115913401499,0.0015024820941166935,33.65,NaN,0.11427938218676292,-6914.518271086126,-7806.658366108082,0.0,generalizePoisson,VFR ~ IFR + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,8.816019899032148e-29,5.580708683220399e+31,70.14245419285825
2377,1,1650992400,2022-04-26 06:26:37,2022-04-26 20:07:59,61.74,41.95,10.02,Rain,0.96,0.3850393700787402,0.0,2022-04-26,4,26,1,2022,0.6205154068020714,0.0,0,25.602528862012093,1,MGW,AEA,39.643594444444446,-79.91754722222223,-52.2434317954034,0.015093093243155897,NaN,0.6954351384486435,-2.0225459761381974,NaN,NaN,-0.016688121514218602,0.027994840076378417,NaN,0.008288755961557403,NaN,0.01784764265072932,0.027322947077688422,17.383712201308295,0.0012828918090961082,NaN,0.16218679739661376,0.14064749615251515,NaN,NaN,0.0017391466793703278,0.0016527093138676827,NaN,0.0038941377198073034,NaN,0.006207680102288257,0.00860781150658729,0.0026531091340630153,5.919677427234388e-32,NaN,1.803984395077819e-05,6.884669377742972e-47,NaN,NaN,8.344624136232597e-22,2.3299917877585756e-64,NaN,0.033293867149876095,NaN,0.004039115913401499,0.0015024820941166935,33.65,NaN,0.11427938218676292,-6914.518271086126,-7806.658366108082,0.0,generalizePoisson,VFR ~ IFR + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,3.776972628757384e-29,2.80122507081287e+31,32.527143156830206
2378,2,1651078800,2022-04-27 06:25:19,2022-04-27 20:09:00,50.04,31.08,15.52,Clouds,0.0,0.0,0.0,2022-04-27,4,27,2,2022,0.0,0.0,0,25.602528862012093,1,MGW,AEA,39.643594444444446,-79.91754722222223,-52.2434317954034,0.015093093243155897,NaN,0.6954351384486435,-2.0225459761381974,NaN,NaN,-0.016688121514218602,0.027994840076378417,NaN,0.008288755961557403,NaN,0.01784764265072932,0.027322947077688422,17.383712201308295,0.0012828918090961082,NaN,0.16218679739661376,0.14064749615251515,NaN,NaN,0.0017391466793703278,0.0016527093138676827,NaN,0.0038941377198073034,NaN,0.006207680102288257,0.00860781150658729,0.0026531091340630153,5.919677427234388e-32,NaN,1.803984395077819e-05,6.884669377742972e-47,NaN,NaN,8.344624136232597e-22,2.3299917877585756e-64,NaN,0.033293867149876095,NaN,0.004039115913401499,0.0015024820941166935,33.65,NaN,0.11427938218676292,-6914.518271086126,-7806.658366108082,0.0,generalizePoisson,VFR ~ IFR + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.2731974586542436e-28,4.631037766219513e+31,76.78688374248927
2379,3,1651165200,2022-04-28 06:24:02,2022-04-28 20:10:01,53.02,24.91,10.27,Clear,0.0,0.0,0.0,2022-04-28,4,28,3,2022,0.0,0.0,0,25.602528862012093,1,MGW,AEA,39.643594444444446,-79.91754722222223,-52.2434317954034,0.015093093243155897,NaN,0.6954351384486435,-2.0225459761381974,NaN,NaN,-0.016688121514218602,0.027994840076378417,NaN,0.008288755961557403,NaN,0.01784764265072932,0.027322947077688422,17.383712201308295,0.0012828918090961082,NaN,0.16218679739661376,0.14064749615251515,NaN,NaN,0.0017391466793703278,0.0016527093138676827,NaN,0.0038941377198073034,NaN,0.006207680102288257,0.00860781150658729,0.0026531091340630153,5.919677427234388e-32,NaN,1.803984395077819e-05,6.884669377742972e-47,NaN,NaN,8.344624136232597e-22,2.3299917877585756e-64,NaN,0.033293867149876095,NaN,0.004039115913401499,0.0015024820941166935,33.65,NaN,0.11427938218676292,-6914.518271086126,-7806.658366108082,0.0,generalizePoisson,VFR ~ IFR + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.5604606431789183e-28,5.684864503194652e+31,94.18602507293795
2380,4,1651251600,2022-04-29 06:22:46,2022-04-29 20:11:01,57.87,27.68,6.35,Clouds,0.0,0.0,0.0,2022-04-29,4,29,4,2022,0.0,0.0,1,25.602528862012093,1,MGW,AEA,39.643594444444446,-79.91754722222223,-52.2434317954034,0.015093093243155897,NaN,0.6954351384486435,-2.0225459761381974,NaN,NaN,-0.016688121514218602,0.027994840076378417,NaN,0.008288755961557403,NaN,0.01784764265072932,0.027322947077688422,17.383712201308295,0.0012828918090961082,NaN,0.16218679739661376,0.14064749615251515,NaN,NaN,0.0017391466793703278,0.0016527093138676827,NaN,0.0038941377198073034,NaN,0.006207680102288257,0.00860781150658729,0.0026531091340630153,5.919677427234388e-32,NaN,1.803984395077819e-05,6.884669377742972e-47,NaN,NaN,8.344624136232597e-22,2.3299917877585756e-64,NaN,0.033293867149876095,NaN,0.004039115913401499,0.0015024820941166935,33.65,NaN,0.11427938218676292,-6914.518271086126,-7806.658366108082,0.0,generalizePoisson,VFR ~ IFR + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.6737362201367865e-28,6.570060298989106e+31,104.86442624122267
2381,5,1651338000,2022-04-30 06:21:31,2022-04-30 20:12:02,64.33,31.59,5.68,Clouds,0.0,0.0,0.0,2022-04-30,4,30,5,2022,0.0,0.0,0,25.602528862012093,1,MGW,AEA,39.643594444444446,-79.91754722222223,-52.2434317954034,0.015093093243155897,NaN,0.6954351384486435,-2.0225459761381974,NaN,NaN,-0.016688121514218602,0.027994840076378417,NaN,0.008288755961557403,NaN,0.01784764265072932,0.027322947077688422,17.383712201308295,0.0012828918090961082,NaN,0.16218679739661376,0.14064749615251515,NaN,NaN,0.0017391466793703278,0.0016527093138676827,NaN,0.0038941377198073034,NaN,0.006207680102288257,0.00860781150658729,0.0026531091340630153,5.919677427234388e-32,NaN,1.803984395077819e-05,6.884669377742972e-47,NaN,NaN,8.344624136232597e-22,2.3299917877585756e-64,NaN,0.033293867149876095,NaN,0.004039115913401499,0.0015024820941166935,33.65,NaN,0.11427938218676292,-6914.518271086126,-7806.658366108082,0.0,generalizePoisson,VFR ~ IFR + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.8259161676535777e-28,7.8647207741605315e+31,119.83455601628624
